2991
1.7628927E-03	7.3282176E+09
1.7633941E-03	7.3735955E+09
1.7638959E-03	7.4209465E+09
1.7643980E-03	7.4669187E+09
1.7649003E-03	7.5149231E+09
1.7654030E-03	7.5614876E+09
1.7659059E-03	7.6101660E+09
1.7664090E-03	7.6546266E+09
1.7669124E-03	7.6873136E+09
1.7674161E-03	7.7212549E+09
1.7679201E-03	7.7536082E+09
1.7684245E-03	7.7861442E+09
1.7689292E-03	7.8205875E+09
1.7694341E-03	7.8551956E+09
1.7699392E-03	7.8881870E+09
1.7704447E-03	7.9231408E+09
1.7709505E-03	7.9564434E+09
1.7714566E-03	7.9811206E+09
1.7719630E-03	7.9796821E+09
1.7724696E-03	7.9785812E+09
1.7729765E-03	7.9756364E+09
1.7734837E-03	7.9745475E+09
1.7739912E-03	7.9716445E+09
1.7744990E-03	7.9705855E+09
1.7750071E-03	7.9677157E+09
1.7755155E-03	7.9666913E+09
1.7760241E-03	7.9656909E+09
1.7765331E-03	7.9453326E+09
1.7770424E-03	7.8943726E+09
1.7775518E-03	7.8362127E+09
1.7780617E-03	7.7838349E+09
1.7785719E-03	7.7264879E+09
1.7790822E-03	7.6748812E+09
1.7795931E-03	7.6184443E+09
1.7801040E-03	7.5676539E+09
1.7806153E-03	7.5121617E+09
1.7811269E-03	7.4605456E+09
1.7816388E-03	7.3909458E+09
1.7821509E-03	7.2787076E+09
1.7826634E-03	7.1673282E+09
1.7831762E-03	7.0562293E+09
1.7836893E-03	6.9470111E+09
1.7842026E-03	6.8411080E+09
1.7847163E-03	6.7372212E+09
1.7852304E-03	6.6320830E+09
1.7857446E-03	6.5333192E+09
1.7862590E-03	6.4334590E+09
1.7867739E-03	6.3176205E+09
1.7872890E-03	6.1644086E+09
1.7878045E-03	6.0156197E+09
1.7883203E-03	5.8671852E+09
1.7888363E-03	5.7257281E+09
1.7893526E-03	5.5886068E+09
1.7898693E-03	5.4545108E+09
1.7903862E-03	5.3249603E+09
1.7909034E-03	5.2008431E+09
1.7914209E-03	5.0800601E+09
1.7919388E-03	4.9490307E+09
1.7924570E-03	4.7913240E+09
1.7929754E-03	4.6390035E+09
1.7934940E-03	4.4936338E+09
1.7940131E-03	4.3559211E+09
1.7945324E-03	4.2270835E+09
1.7950521E-03	4.1052271E+09
1.7955720E-03	3.9926380E+09
1.7960921E-03	3.8876152E+09
1.7966127E-03	3.7911762E+09
1.7971336E-03	3.6938773E+09
1.7976547E-03	3.5823805E+09
1.7981762E-03	3.4821983E+09
1.7986980E-03	3.3957901E+09
1.7992200E-03	3.3232565E+09
1.7997422E-03	3.2643241E+09
1.8002649E-03	3.2204850E+09
1.8007879E-03	3.1926043E+09
1.8013112E-03	3.1822213E+09
1.8018347E-03	3.1898401E+09
1.8023585E-03	3.2092308E+09
1.8028828E-03	3.2361452E+09
1.8034072E-03	3.2869647E+09
1.8039320E-03	3.3641743E+09
1.8044570E-03	3.4701180E+09
1.8049824E-03	3.6076466E+09
1.8055080E-03	3.7785736E+09
1.8060341E-03	3.9863338E+09
1.8065604E-03	4.2344942E+09
1.8070871E-03	4.5263411E+09
1.8076140E-03	4.8625622E+09
1.8081412E-03	5.2440246E+09
1.8086687E-03	5.6842454E+09
1.8091965E-03	6.1900156E+09
1.8097247E-03	6.7672850E+09
1.8102531E-03	7.4231648E+09
1.8107820E-03	8.1658291E+09
1.8113111E-03	9.0035862E+09
1.8118406E-03	9.9460279E+09
1.8123703E-03	1.1003736E+10
1.8129002E-03	1.2186270E+10
1.8134306E-03	1.3504888E+10
1.8139612E-03	1.4977809E+10
1.8144920E-03	1.6620639E+10
1.8150234E-03	1.8449903E+10
1.8155549E-03	2.0485019E+10
1.8160868E-03	2.2745691E+10
1.8166190E-03	2.5252944E+10
1.8171514E-03	2.8032465E+10
1.8176843E-03	3.1110589E+10
1.8182173E-03	3.4513804E+10
1.8187508E-03	3.8274589E+10
1.8192846E-03	4.2428057E+10
1.8198187E-03	4.7010600E+10
1.8203531E-03	5.2063480E+10
1.8208877E-03	5.7628791E+10
1.8214227E-03	6.3756054E+10
1.8219580E-03	7.0495073E+10
1.8224937E-03	7.7902126E+10
1.8230297E-03	8.6037644E+10
1.8235659E-03	9.4964360E+10
1.8241025E-03	1.0475357E+11
1.8246393E-03	1.1547948E+11
1.8251765E-03	1.2722621E+11
1.8257140E-03	1.4007826E+11
1.8262519E-03	1.5413189E+11
1.8267902E-03	1.6948499E+11
1.8273286E-03	1.8624729E+11
1.8278674E-03	2.0453280E+11
1.8284065E-03	2.2447214E+11
1.8289459E-03	2.4619117E+11
1.8294856E-03	2.6984182E+11
1.8300258E-03	2.9556712E+11
1.8305662E-03	3.2352915E+11
1.8311068E-03	3.5389907E+11
1.8316479E-03	3.8686922E+11
1.8321893E-03	4.2262235E+11
1.8327308E-03	4.6137821E+11
1.8332729E-03	5.0334178E+11
1.8338151E-03	5.4875988E+11
1.8343579E-03	5.9787715E+11
1.8349008E-03	6.5095226E+11
1.8354440E-03	7.0825619E+11
1.8359877E-03	7.7008707E+11
1.8365316E-03	8.3676253E+11
1.8370758E-03	9.0858005E+11
1.8376203E-03	9.8588445E+11
1.8381652E-03	1.0690553E+12
1.8387104E-03	1.1584416E+12
1.8392559E-03	1.2544559E+12
1.8398018E-03	1.3574732E+12
1.8403479E-03	1.4679489E+12
1.8408945E-03	1.5863295E+12
1.8414413E-03	1.7131037E+12
1.8419884E-03	1.8487053E+12
1.8425359E-03	1.9936623E+12
1.8430836E-03	2.1484910E+12
1.8436318E-03	2.3137739E+12
1.8441803E-03	2.4900180E+12
1.8447291E-03	2.6778126E+12
1.8452782E-03	2.8777617E+12
1.8458276E-03	3.0904882E+12
1.8463774E-03	3.3166259E+12
1.8469275E-03	3.5568021E+12
1.8474779E-03	3.8117034E+12
1.8480287E-03	4.0819979E+12
1.8485799E-03	4.3683726E+12
1.8491312E-03	4.6715385E+12
1.8496829E-03	4.9921936E+12
1.8502349E-03	5.3310439E+12
1.8507873E-03	5.6889123E+12
1.8513401E-03	6.0664740E+12
1.8518931E-03	6.4644750E+12
1.8524465E-03	6.8836674E+12
1.8530003E-03	7.3248167E+12
1.8535543E-03	7.7885819E+12
1.8541086E-03	8.2758597E+12
1.8546634E-03	8.7871786E+12
1.8552183E-03	9.3234845E+12
1.8557737E-03	9.8852787E+12
1.8563294E-03	1.0473421E+13
1.8568855E-03	1.1088444E+13
1.8574419E-03	1.1731103E+13
1.8579985E-03	1.2401967E+13
1.8585556E-03	1.3101707E+13
1.8591129E-03	1.3830661E+13
1.8596707E-03	1.4589667E+13
1.8602288E-03	1.5379129E+13
1.8607872E-03	1.6199158E+13
1.8613457E-03	1.7050448E+13
1.8619049E-03	1.7933385E+13
1.8624642E-03	1.8847916E+13
1.8630240E-03	1.9794643E+13
1.8635840E-03	2.0773368E+13
1.8641443E-03	2.1784196E+13
1.8647051E-03	2.2827398E+13
1.8652661E-03	2.3902774E+13
1.8658276E-03	2.5010173E+13
1.8663893E-03	2.6149188E+13
1.8669514E-03	2.7319720E+13
1.8675139E-03	2.8521153E+13
1.8680766E-03	2.9752961E+13
1.8686397E-03	3.1014728E+13
1.8692031E-03	3.2305457E+13
1.8697670E-03	3.3624510E+13
1.8703311E-03	3.4971173E+13
1.8708955E-03	3.6343806E+13
1.8714604E-03	3.7741878E+13
1.8720254E-03	3.9163951E+13
1.8725910E-03	4.0608540E+13
1.8731568E-03	4.2074330E+13
1.8737230E-03	4.3559366E+13
1.8742895E-03	4.5062170E+13
1.8748562E-03	4.6580883E+13
1.8754235E-03	4.8114327E+13
1.8759910E-03	4.9659445E+13
1.8765589E-03	5.1214783E+13
1.8771271E-03	5.2778067E+13
1.8776957E-03	5.4346924E+13
1.8782646E-03	5.5919052E+13
1.8788339E-03	5.7491712E+13
1.8794034E-03	5.9062074E+13
1.8799733E-03	6.0628182E+13
1.8805437E-03	6.2187105E+13
1.8811143E-03	6.3736243E+13
1.8816853E-03	6.5272564E+13
1.8822567E-03	6.6793564E+13
1.8828283E-03	6.8296203E+13
1.8834004E-03	6.9777437E+13
1.8839727E-03	7.1234506E+13
1.8845454E-03	7.2664560E+13
1.8851185E-03	7.4063742E+13
1.8856919E-03	7.5429939E+13
1.8862657E-03	7.6759993E+13
1.8868397E-03	7.8051371E+13
1.8874143E-03	7.9301115E+13
1.8879890E-03	8.0506460E+13
1.8885643E-03	8.1664766E+13
1.8891399E-03	8.2773315E+13
1.8897157E-03	8.3829208E+13
1.8902919E-03	8.4830119E+13
1.8908684E-03	8.5772584E+13
1.8914454E-03	8.6655592E+13
1.8920227E-03	8.7476738E+13
1.8926002E-03	8.8233961E+13
1.8931783E-03	8.8925465E+13
1.8937567E-03	8.9549623E+13
1.8943353E-03	9.0104452E+13
1.8949143E-03	9.0588770E+13
1.8954937E-03	9.1001295E+13
1.8960735E-03	9.1340256E+13
1.8966536E-03	9.1604120E+13
1.8972340E-03	9.1793038E+13
1.8978149E-03	9.1906646E+13
1.8983961E-03	9.1944437E+13
1.8989776E-03	9.1906260E+13
1.8995594E-03	9.1791994E+13
1.9001416E-03	9.1601886E+13
1.9007243E-03	9.1336314E+13
1.9013071E-03	9.0995797E+13
1.9018905E-03	9.0580401E+13
1.9024742E-03	9.0090146E+13
1.9030583E-03	8.9527546E+13
1.9036427E-03	8.8894002E+13
1.9042273E-03	8.8190771E+13
1.9048124E-03	8.7419728E+13
1.9053980E-03	8.6582342E+13
1.9059838E-03	8.5680767E+13
1.9065700E-03	8.4717043E+13
1.9071565E-03	8.3693384E+13
1.9077435E-03	8.2611406E+13
1.9083307E-03	8.1472570E+13
1.9089184E-03	8.0280940E+13
1.9095063E-03	7.9039645E+13
1.9100946E-03	7.7750806E+13
1.9106835E-03	7.6417774E+13
1.9112725E-03	7.5043620E+13
1.9118618E-03	7.3631016E+13
1.9124517E-03	7.2182967E+13
1.9130418E-03	7.0702930E+13
1.9136324E-03	6.9192733E+13
1.9142233E-03	6.7654629E+13
1.9148146E-03	6.6093310E+13
1.9154062E-03	6.4512274E+13
1.9159983E-03	6.2914433E+13
1.9165906E-03	6.1303239E+13
1.9171834E-03	5.9681530E+13
1.9177764E-03	5.8052020E+13
1.9183699E-03	5.6418463E+13
1.9189636E-03	5.4782609E+13
1.9195579E-03	5.3147010E+13
1.9201525E-03	5.1513596E+13
1.9207473E-03	4.9886011E+13
1.9213427E-03	4.8267674E+13
1.9219384E-03	4.6660942E+13
1.9225344E-03	4.5068121E+13
1.9231308E-03	4.3491375E+13
1.9237276E-03	4.1932927E+13
1.9243248E-03	4.0394798E+13
1.9249222E-03	3.8878523E+13
1.9255201E-03	3.7385718E+13
1.9261185E-03	3.5916122E+13
1.9267171E-03	3.4473639E+13
1.9273162E-03	3.3060062E+13
1.9279155E-03	3.1675843E+13
1.9285153E-03	3.0323198E+13
1.9291153E-03	2.9002201E+13
1.9297159E-03	2.7714001E+13
1.9303167E-03	2.6459698E+13
1.9309180E-03	2.5239787E+13
1.9315196E-03	2.4053720E+13
1.9321216E-03	2.2901578E+13
1.9327240E-03	2.1784842E+13
1.9333267E-03	2.0704186E+13
1.9339299E-03	1.9659485E+13
1.9345334E-03	1.8650887E+13
1.9351372E-03	1.7678072E+13
1.9357415E-03	1.6741176E+13
1.9363462E-03	1.5839682E+13
1.9369512E-03	1.4973498E+13
1.9375565E-03	1.4141619E+13
1.9381624E-03	1.3343109E+13
1.9387684E-03	1.2578261E+13
1.9393750E-03	1.1846832E+13
1.9399819E-03	1.1147838E+13
1.9405892E-03	1.0480903E+13
1.9411969E-03	9.8449197E+12
1.9418050E-03	9.2394288E+12
1.9424134E-03	8.6635031E+12
1.9430222E-03	8.1164500E+12
1.9436313E-03	7.5970929E+12
1.9442409E-03	7.1048646E+12
1.9448509E-03	6.6385520E+12
1.9454613E-03	6.1976712E+12
1.9460720E-03	5.7809724E+12
1.9466830E-03	5.3877424E+12
1.9472946E-03	5.0170317E+12
1.9479065E-03	4.6678497E+12
1.9485187E-03	4.3393853E+12
1.9491314E-03	4.0307056E+12
1.9497443E-03	3.7413979E+12
1.9503578E-03	3.4710021E+12
1.9509715E-03	3.2178112E+12
1.9515858E-03	2.9809087E+12
1.9522004E-03	2.7594879E+12
1.9528153E-03	2.5527852E+12
1.9534307E-03	2.3599634E+12
1.9540465E-03	2.1803859E+12
1.9546626E-03	2.0131858E+12
1.9552791E-03	1.8577182E+12
1.9558959E-03	1.7140817E+12
1.9565132E-03	1.5823855E+12
1.9571309E-03	1.4604931E+12
1.9577490E-03	1.3477800E+12
1.9583674E-03	1.2436707E+12
1.9589863E-03	1.1475620E+12
1.9596056E-03	1.0590211E+12
1.9602252E-03	9.7742350E+11
1.9608452E-03	9.0235118E+11
1.9614657E-03	8.3336540E+11
1.9620867E-03	7.7070663E+11
1.9627078E-03	7.1466342E+11
1.9633293E-03	6.6368173E+11
1.9639512E-03	6.1711871E+11
1.9645737E-03	5.7488702E+11
1.9651963E-03	5.3655719E+11
1.9658196E-03	5.0170411E+11
1.9664434E-03	4.7028547E+11
1.9670674E-03	4.4186951E+11
1.9676916E-03	4.1634102E+11
1.9683163E-03	3.9353320E+11
1.9689414E-03	3.7356814E+11
1.9695670E-03	3.5583942E+11
1.9701929E-03	3.4019896E+11
1.9708192E-03	3.2634485E+11
1.9714460E-03	3.1419644E+11
1.9720732E-03	3.0367025E+11
1.9727007E-03	2.9450334E+11
1.9733286E-03	2.8663115E+11
1.9739571E-03	2.7995018E+11
1.9745859E-03	2.7414846E+11
1.9752150E-03	2.6860223E+11
1.9758446E-03	2.6388962E+11
1.9764747E-03	2.5997220E+11
1.9771049E-03	2.5685335E+11
1.9777357E-03	2.5430731E+11
1.9783666E-03	2.5243649E+11
1.9789983E-03	2.5094377E+11
1.9796304E-03	2.5009873E+11
1.9802628E-03	2.4960974E+11
1.9808954E-03	2.4901293E+11
1.9815285E-03	2.4722296E+11
1.9821622E-03	2.4581023E+11
1.9827962E-03	2.4457706E+11
1.9834307E-03	2.4366424E+11
1.9840654E-03	2.4279166E+11
1.9847006E-03	2.4227676E+11
1.9853362E-03	2.4192954E+11
1.9859723E-03	2.4156065E+11
1.9866086E-03	2.4149545E+11
1.9872454E-03	2.4078209E+11
1.9878827E-03	2.3861189E+11
1.9885204E-03	2.3644485E+11
1.9891583E-03	2.3445038E+11
1.9897968E-03	2.3245041E+11
1.9904356E-03	2.3052196E+11
1.9910750E-03	2.2865591E+11
1.9917148E-03	2.2692946E+11
1.9923549E-03	2.2517346E+11
1.9929954E-03	2.2346199E+11
1.9936364E-03	2.2122066E+11
1.9942778E-03	2.1781372E+11
1.9949195E-03	2.1431751E+11
1.9955616E-03	2.1089451E+11
1.9962043E-03	2.0753903E+11
1.9968473E-03	2.0424690E+11
1.9974906E-03	2.0109355E+11
1.9981344E-03	1.9792367E+11
1.9987787E-03	1.9481200E+11
1.9994234E-03	1.9175609E+11
2.0000683E-03	1.8845517E+11
2.0007140E-03	1.8425721E+11
2.0013601E-03	1.8023518E+11
2.0020064E-03	1.7624009E+11
2.0026530E-03	1.7239897E+11
2.0033000E-03	1.6851935E+11
2.0039477E-03	1.6484709E+11
2.0045957E-03	1.6119895E+11
2.0052441E-03	1.5763358E+11
2.0058930E-03	1.5414767E+11
2.0065424E-03	1.5060174E+11
2.0071920E-03	1.4665922E+11
2.0078421E-03	1.4279273E+11
2.0084926E-03	1.3902917E+11
2.0091436E-03	1.3536181E+11
2.0097948E-03	1.3183817E+11
2.0104465E-03	1.2831509E+11
2.0110989E-03	1.2497587E+11
2.0117515E-03	1.2167649E+11
2.0124046E-03	1.1846691E+11
2.0130579E-03	1.1526895E+11
2.0137120E-03	1.1182425E+11
2.0143664E-03	1.0854055E+11
2.0150212E-03	1.0531898E+11
2.0156763E-03	1.0218944E+11
2.0163320E-03	9.9153206E+10
2.0169879E-03	9.6241360E+10
2.0176442E-03	9.3348173E+10
2.0183013E-03	9.0603010E+10
2.0189586E-03	8.7907510E+10
2.0196163E-03	8.5179756E+10
2.0202745E-03	8.2281691E+10
2.0209332E-03	7.9497007E+10
2.0215921E-03	7.6749144E+10
2.0222515E-03	7.4148719E+10
2.0229113E-03	7.1611067E+10
2.0235716E-03	6.9159847E+10
2.0242324E-03	6.6789721E+10
2.0248936E-03	6.4500888E+10
2.0255554E-03	6.2312448E+10
2.0262175E-03	6.0029196E+10
2.0268799E-03	5.7594380E+10
2.0275428E-03	5.5219230E+10
2.0282061E-03	5.2942102E+10
2.0288699E-03	5.0758922E+10
2.0295342E-03	4.8663274E+10
2.0301989E-03	4.6655659E+10
2.0308639E-03	4.4744783E+10
2.0315293E-03	4.2897124E+10
2.0321955E-03	4.1109431E+10
2.0328620E-03	3.9311642E+10
2.0335289E-03	3.7334139E+10
2.0341962E-03	3.5439053E+10
2.0348637E-03	3.3651573E+10
2.0355317E-03	3.1930533E+10
2.0362004E-03	3.0308272E+10
2.0368695E-03	2.8778381E+10
2.0375389E-03	2.7316533E+10
2.0382088E-03	2.5929034E+10
2.0388793E-03	2.4602514E+10
2.0395501E-03	2.3281413E+10
2.0402214E-03	2.1858282E+10
2.0408928E-03	2.0498780E+10
2.0415650E-03	1.9230714E+10
2.0422377E-03	1.8044119E+10
2.0429105E-03	1.6938346E+10
2.0435839E-03	1.5898449E+10
2.0442579E-03	1.4920739E+10
2.0449325E-03	1.4018432E+10
2.0456072E-03	1.3173643E+10
2.0462824E-03	1.2343344E+10
2.0469581E-03	1.1477823E+10
2.0476342E-03	1.0682150E+10
2.0483108E-03	9.9617056E+09
2.0489877E-03	9.3188830E+09
2.0496650E-03	8.7419376E+09
2.0503430E-03	8.2426881E+09
2.0510214E-03	7.8213300E+09
2.0517004E-03	7.4748765E+09
2.0523795E-03	7.2180475E+09
2.0530592E-03	7.0287707E+09
2.0537393E-03	6.8980049E+09
2.0544198E-03	6.8876799E+09
2.0551011E-03	7.0204679E+09
2.0557826E-03	7.3092241E+09
2.0564646E-03	7.7782881E+09
2.0571470E-03	8.4541892E+09
2.0578299E-03	9.3700916E+09
2.0585130E-03	1.0565839E+10
2.0591968E-03	1.2085134E+10
2.0598811E-03	1.3978069E+10
2.0605659E-03	1.6298958E+10
2.0612511E-03	1.9143668E+10
2.0619365E-03	2.2598722E+10
2.0626225E-03	2.6765667E+10
2.0633091E-03	3.1757384E+10
2.0639962E-03	3.7706618E+10
2.0646835E-03	4.4761256E+10
2.0653713E-03	5.3091823E+10
2.0660597E-03	6.2887150E+10
2.0667487E-03	7.4361695E+10
2.0674379E-03	8.7748891E+10
2.0681275E-03	1.0332309E+11
2.0688176E-03	1.2137518E+11
2.0695082E-03	1.4222487E+11
2.0701995E-03	1.6623150E+11
2.0708912E-03	1.9377536E+11
2.0715832E-03	2.2526908E+11
2.0722756E-03	2.6116246E+11
2.0729685E-03	3.0193449E+11
2.0736619E-03	3.4810568E+11
2.0743557E-03	4.0021022E+11
2.0750500E-03	4.5878975E+11
2.0757448E-03	5.2443569E+11
2.0764400E-03	5.9775459E+11
2.0771360E-03	6.7937285E+11
2.0778324E-03	7.6989828E+11
2.0785290E-03	8.6993942E+11
2.0792261E-03	9.8012369E+11
2.0799236E-03	1.1010381E+12
2.0806217E-03	1.2332867E+12
2.0813202E-03	1.3773829E+12
2.0820191E-03	1.5337644E+12
2.0827185E-03	1.7028707E+12
2.0834187E-03	1.8850802E+12
2.0841192E-03	2.0806061E+12
2.0848201E-03	2.2895760E+12
2.0855214E-03	2.5120928E+12
2.0862231E-03	2.7480379E+12
2.0869256E-03	2.9971661E+12
2.0876285E-03	3.2591271E+12
2.0883316E-03	3.5333772E+12
2.0890352E-03	3.8192035E+12
2.0897395E-03	4.1157494E+12
2.0904443E-03	4.4219490E+12
2.0911493E-03	4.7366136E+12
2.0918550E-03	5.0583530E+12
2.0925612E-03	5.3855327E+12
2.0932676E-03	5.7164447E+12
2.0939747E-03	6.0493132E+12
2.0946823E-03	6.3820188E+12
2.0953903E-03	6.7124488E+12
2.0960988E-03	7.0383612E+12
2.0968078E-03	7.3574871E+12
2.0975173E-03	7.6674113E+12
2.0982272E-03	7.9657892E+12
2.0989375E-03	8.2502797E+12
2.0996486E-03	8.5185128E+12
2.1003599E-03	8.7681545E+12
2.1010716E-03	8.9971394E+12
2.1017841E-03	9.2033835E+12
2.1024970E-03	9.3849749E+12
2.1032104E-03	9.5402956E+12
2.1039241E-03	9.6677901E+12
2.1046381E-03	9.7662738E+12
2.1053529E-03	9.8347688E+12
2.1060682E-03	9.8725758E+12
2.1067839E-03	9.8792440E+12
2.1075003E-03	9.8546717E+12
2.1082172E-03	9.7989887E+12
2.1089343E-03	9.7127413E+12
2.1096519E-03	9.5965723E+12
2.1103700E-03	9.4515992E+12
2.1110887E-03	9.2790964E+12
2.1118079E-03	9.0805542E+12
2.1125276E-03	8.8577908E+12
2.1132478E-03	8.6127333E+12
2.1139684E-03	8.3475329E+12
2.1146894E-03	8.0644045E+12
2.1154112E-03	7.7656756E+12
2.1161332E-03	7.4538016E+12
2.1168557E-03	7.1312330E+12
2.1175789E-03	6.8004220E+12
2.1183025E-03	6.4639020E+12
2.1190266E-03	6.1239984E+12
2.1197512E-03	5.7829700E+12
2.1204762E-03	5.4430372E+12
2.1212017E-03	5.1062729E+12
2.1219279E-03	4.7746290E+12
2.1226546E-03	4.4498557E+12
2.1233815E-03	4.1334946E+12
2.1241091E-03	3.8269214E+12
2.1248371E-03	3.5313624E+12
2.1255657E-03	3.2478750E+12
2.1262947E-03	2.9772365E+12
2.1270243E-03	2.7200785E+12
2.1277545E-03	2.4768493E+12
2.1284849E-03	2.2479244E+12
2.1292157E-03	2.0333829E+12
2.1299475E-03	1.8331471E+12
2.1306798E-03	1.6471503E+12
2.1314123E-03	1.4751549E+12
2.1321452E-03	1.3167228E+12
2.1328789E-03	1.1714024E+12
2.1336130E-03	1.0386980E+12
2.1343476E-03	9.1800982E+11
2.1350826E-03	8.0870403E+11
2.1358181E-03	7.1011426E+11
2.1365541E-03	6.2153787E+11
2.1372908E-03	5.4228315E+11
2.1380279E-03	4.7168159E+11
2.1387655E-03	4.0906364E+11
2.1395038E-03	3.5372020E+11
2.1402426E-03	3.0501669E+11
2.1409816E-03	2.6232252E+11
2.1417213E-03	2.2504987E+11
2.1424615E-03	1.9264737E+11
